student_id,overall_volatility,overall_mean,rank_volatility,rank_mean,grade1_volatility,grade1_mean,grade1_covid,grade2_volatility,grade2_mean,grade2_covid,grade3_volatility,grade3_mean,grade3_covid,achievement_volatility,achievement_mean
202310098,1.2588340321771476,3.2291666666666665,0.8138584590688047,3.935483870967742,1.5666989036012806,3.5,1.0,0.9835244081556432,3.5555555555555554,1.0,1.1785113019775793,2.7222222222222223,1.0,0.8269362305593853,1.9411764705882353
202310102,1.2308331187098263,2.9069767441860463,0.762000762001143,3.5,1.2880570286640687,3.25,1.0,1.1507283885330302,2.642857142857143,1.0,1.2689736473414486,2.8823529411764706,1.0,0.40451991747794525,1.1818181818181819
202310767,1.2862913567871994,2.933333333333333,1.0346923384727065,3.4,1.2659242088545835,3.4615384615384617,1.0,1.2523661815266247,3.1,1.0,0.9962049198956219,2.0833333333333335,1.0,0.48304589153964794,1.3
202310941,1.841094147395637,3.8125,1.5178674410591497,4.617647058823529,1.9848325973644325,4.642857142857143,1.0,1.5,3.875,1.0,1.811365714491137,3.111111111111111,1.0,0.7703288865196432,1.8571428571428572
202311093,1.9911209328450474,5.186046511627907,1.504893977113651,5.911764705882353,2.1187286256174924,4.785714285714286,0.0,1.535895295576609,5.769230769230769,1.0,2.2051077071199945,5.0625,1.0,0.8819171036881968,2.4444444444444446
202315049,1.5597983890531344,3.2083333333333335,1.5597983890531344,3.2083333333333335,1.776388345929897,3.6,0.0,1.3333333333333333,3.0,1.0,1.707825127659933,2.75,1.0,,
202315060,1.3077250963165892,4.391304347826087,1.3077250963165892,4.391304347826087,1.7541160386140584,4.0,0.0,1.1217137594956024,4.214285714285714,0.0,0.9235481451827989,4.833333333333333,1.0,,
nan,,,,,,,,,,,,,,,
202410215,1.1714010633117162,1.9473684210526316,1.2769815261709223,2.4545454545454546,0.621581560508061,1.75,1.0,1.1094003924504583,2.3076923076923075,1.0,1.3380293646423316,1.875,1.0,0.4423258684646914,1.25
202410346,1.2540713837182447,2.7916666666666665,0.7550336135403228,3.484848484848485,1.224744871391589,3.5,0.0,1.1504474832710556,2.8333333333333335,0.0,1.0878112581387147,2.125,1.0,0.5936168397046637,1.2666666666666666
202410723,1.245899196709898,2.642857142857143,1.0080322575483707,3.125,1.3847680013570567,2.9285714285714284,1.0,1.05090228108783,2.7857142857142856,1.0,1.2513728724621074,2.2142857142857144,1.0,0.31622776601683794,1.1
202410821,1.8330109323226047,3.7083333333333335,1.1249521062602224,4.9,1.542439911024374,3.9285714285714284,1.0,1.8786728732554483,4.333333333333333,1.0,1.7594980344783944,2.8125,1.0,0.6691131580686884,1.7222222222222223
202410822,1.2544868965985152,5.711111111111111,1.2544868965985152,5.711111111111111,0.9944903161976938,4.714285714285714,0.0,1.1850788010532811,5.823529411764706,0.0,0.8516306272526403,6.571428571428571,0.0,,
202410843,2.0479019603058126,3.6097560975609757,1.1357816691600549,5.04,1.785164750607962,4.428571428571429,0.0,1.696797241605749,4.428571428571429,1.0,1.5730095277394138,1.8461538461538463,1.0,0.6191391873668903,1.375
202410891,1.3492725967129537,2.5106382978723403,1.126483695950092,3.2,1.05090228108783,2.2142857142857144,0.0,1.3732131246511903,3.2,1.0,1.3826657968874303,2.1666666666666665,1.0,0.6859943405700354,1.2941176470588236
202411431,2.565016636364682,6.8,1.24818709114169,7.916666666666667,2.190137734642115,7.785714285714286,0.0,1.9057460827371866,6.642857142857143,1.0,0.0,1.0,1.0,1.0327955589886446,2.3333333333333335
202510782,1.5495868843647078,2.731707317073171,1.2701576644695876,3.4482758620689653,1.4206272622267315,3.272727272727273,0.0,1.6256866681058633,2.7857142857142856,0.0,1.5370426148939398,2.3125,1.0,0.0,1.0
202510790,1.3517619830574488,2.58974358974359,0.8978607053178382,3.3846153846153846,1.2909944487358056,3.0,0.0,0.8017837257372732,3.2142857142857144,0.0,1.4741786236338814,1.9444444444444444,1.0,0.0,1.0
202510801,1.0447926069759452,2.72972972972973,0.8915558282417287,3.111111111111111,0.8770580193070292,2.5384615384615383,0.0,0.8876253645985945,3.3333333333333335,0.0,1.1547005383792517,2.3333333333333335,1.0,0.6749485577105528,1.7
202510806,2.30960638422895,4.2631578947368425,1.3991683092723182,5.428571428571429,1.286683937707919,4.9,1.0,2.4757153848265085,3.5625,1.0,2.6400183654090306,4.666666666666667,1.0,0.0,1.0
202510808,1.9951050034096003,4.204545454545454,1.0980651740387641,5.366666666666666,1.9400351192017795,5.071428571428571,0.0,1.8618986725025255,4.0,1.0,2.027286390693261,3.5714285714285716,1.0,0.825420305855557,1.7142857142857142
202510817,1.3644105546411467,3.0444444444444443,1.0252494153309055,3.6363636363636362,1.0994504121565505,2.857142857142857,0.0,1.2649110640673518,3.2,0.0,1.691892431568863,3.0625,1.0,0.6685579234215214,1.4166666666666667
202510818,1.17845797446779,2.5576923076923075,0.8567322497625797,3.3448275862068964,1.167320591199077,2.857142857142857,0.0,1.1564175661505611,2.6785714285714284,0.0,1.0327955589886446,1.8,1.0,0.6623708763718501,1.565217391304348
202510823,1.0363376726097484,2.6363636363636362,0.8030115728972383,3.1,0.9749612559222293,2.7857142857142856,0.0,1.2401124093721456,2.9166666666666665,1.0,0.9074852129730301,2.3333333333333335,1.0,0.744946343668492,1.6428571428571428
202510824,1.5254681707910587,4.369565217391305,0.6342063874918668,5.28125,1.5045717874984443,4.571428571428571,1.0,1.2066664642907567,5.071428571428571,1.0,1.5339299776947408,3.6666666666666665,1.0,0.6112498455021267,2.2857142857142856
202510827,1.151338957626657,2.5,0.965076447241154,2.911764705882353,1.15072838853303,2.642857142857143,0.0,0.9168747682531898,3.0714285714285716,0.0,1.0878112581387147,1.875,1.0,0.31622776601683794,1.1
202510837,2.1184531035161105,5.0227272727272725,1.061203960675725,6.615384615384615,1.8810798862519205,6.0,0.0,2.054210364052382,5.714285714285714,0.0,1.5903353943953669,3.5625,1.0,0.46088859896247675,2.7222222222222223
202510839,1.165475582469806,2.225,1.0127393670836666,2.7777777777777777,1.0,2.5,0.0,1.2060453783110545,3.0,1.0,0.7274384280931732,1.4375,1.0,0.2773500981126146,1.0769230769230769
202510843,1.2485285456935955,2.676470588235294,0.9890707100936805,3.25,1.1281521496355325,3.0,0.0,1.2516655570345725,3.3,0.0,0.9374368665610922,1.8333333333333333,1.0,0.4830458915396479,1.3
202510845,0.9609116289468437,2.5294117647058822,0.5897678246195885,3.0,0.7862453931068965,2.727272727272727,0.0,0.7006490497453707,2.909090909090909,0.0,1.1281521496355325,2.0,1.0,0.6992058987801011,1.4
202510847,1.215648497098953,2.6818181818181817,0.8441822541139556,3.3333333333333335,1.1146408580454255,2.8333333333333335,0.0,1.2583057392117916,3.125,0.0,1.0878112581387147,2.125,1.0,0.4688072309384954,1.2857142857142858
202510854,1.1756067718634842,2.55,0.9826451026944887,2.967741935483871,1.2309149097933274,2.6666666666666665,0.0,1.1934162828797101,3.1666666666666665,0.0,0.8944271909999159,2.0,1.0,0.33333333333333337,1.1111111111111112
202510855,1.1536942632091365,2.7142857142857144,0.9954533737723926,3.09375,0.9045340337332909,2.5,0.0,1.3587324409735149,3.0,1.0,1.1474609652039003,2.625,1.0,0.7071067811865476,1.5
202511291,2.2669376573904088,5.4772727272727275,1.4064710873459965,6.766666666666667,1.9771421064483223,5.5,0.0,2.1649048909393653,5.928571428571429,1.0,2.564208142622749,5.111111111111111,1.0,0.726273039202563,2.7142857142857144
202511293,1.673139767547715,3.8461538461538463,0.988796419932486,4.852941176470588,1.6574838603294895,4.142857142857143,0.0,0.704154339142587,4.6875,0.0,1.8638739158070683,3.0454545454545454,1.0,0.802365782965103,1.9444444444444444
202511355,1.9315849471776447,3.94,1.0141449740988853,5.481481481481482,0.7888106377466155,6.2,0.0,1.7636025962917663,4.117647058823529,0.0,1.4663552190579532,2.8260869565217392,1.0,0.8688732424597104,2.130434782608696
202511383,1.1671841502435294,2.5652173913043477,0.8572330399888265,3.121212121212121,1.0144785195688801,2.6875,0.0,0.9138735334633753,3.2857142857142856,0.0,1.1086778913041726,1.8125,1.0,0.3755338080994054,1.1538461538461537
202511389,1.1770225400563339,2.744186046511628,0.8139788549800786,3.3448275862068964,0.8006407690254357,3.1538461538461537,0.0,0.9847319278346618,3.3333333333333335,0.0,1.2113299556429322,2.0555555555555554,1.0,0.7595545253127499,1.5
202511391,1.4975314430198057,3.1136363636363638,1.2276574673510756,3.5833333333333335,1.378954368902449,4.083333333333333,0.0,1.2382783747337807,3.25,0.0,1.390443574307614,2.25,1.0,0.0,1.0
202511407,1.0621700090875887,2.5,0.7299065233052331,3.074074074074074,0.6685579234215214,3.4166666666666665,0.0,0.6513389472789296,2.6666666666666665,1.0,0.9464847243000456,1.6875,1.0,0.48038446141526137,1.3076923076923077
202511468,2.348082635575687,4.527777777777778,1.3012814197295424,5.88,0.8348471099367217,5.833333333333333,0.0,2.5876308340513594,4.8125,1.0,1.3093073414159542,2.0,1.0,0.5222329678670935,1.4545454545454546
202511550,1.4665545885880538,4.105263157894737,0.9519211344191526,4.884615384615385,0.7378647873726218,4.9,0.0,1.4548768561863463,4.625,1.0,0.9653072991634227,2.75,1.0,0.7929614610987591,2.4166666666666665
202511554,1.5393018927828082,4.159090909090909,0.9727376251564233,4.771428571428571,0.8017837257372732,4.785714285714286,0.0,1.2224996910042534,4.571428571428571,0.0,1.879716290649558,3.25,1.0,0.8333333333333334,1.7777777777777777
202511585,0.9687330231549801,4.809523809523809,0.9687330231549801,4.809523809523809,0.90033663737852,4.416666666666667,1.0,1.2157392722216298,4.642857142857143,1.0,0.5773502691896257,5.25,1.0,,
202511596,0.6405126152203485,5.888888888888889,0.6405126152203485,5.888888888888889,0.5676462121975466,5.9,0.0,0.7385489458759964,6.0,1.0,0.5477225575051662,5.6,1.0,,
202511602,,,,,,,,,,,,,,,
202511654,1.833518098597933,3.8333333333333335,1.0199166069132668,4.833333333333333,1.5050420310248864,4.416666666666667,1.0,1.5898026693500447,4.285714285714286,1.0,2.0330600909302543,3.0,1.0,0.49236596391733095,1.3333333333333333
